region,code_circonscription,circonscription,nb_bv,inscrits,votants,taux_participation,bulletins_nuls,suffrages_exprimes,bulletins_blancs,parti,candidat,voix,pourcentage_voix,elu,page_source,candidat_canon
BELIER,022,ANGODA BONIKRO DJEKANOU KPOUEBO KOKUMBO COMMUNES ET SOUS PREFECTURES TOUMODI SOUS PREFECTURE,139,43279,12775,29.52,556,12219,128,PDCI RDA,N DAKPRI DJAHA ANGE FELIX,6782,55.5,True,4,N DAKPRI DJAHA ANGE FELIX
BERE,023,BOUANDOUGOU ET TIENINGBOUE COMMUNES ET SOUS PREFECTURES,95,25590,14752,57.65,187,14565,237,INDEPENDANT,ADAMA BAKAYOKO,8087,55.52,True,4,ADAMA BAKAYOKO
BERE,023,BOUANDOUGOU ET TIENINGBOUE COMMUNES ET SOUS PREFECTURES,95,25590,14752,57.65,187,14565,237,RHDP,HAMADOU KAMAGATE,6196,42.54,False,4,HAMADOU KAMAGATE
BERE,023,BOUANDOUGOU ET TIENINGBOUE COMMUNES ET SOUS PREFECTURES,95,25590,14752,57.65,187,14565,237,PDCI RDA,KATIENSELY COULIBALY,45,0.31,False,4,KATIENSELY COULIBALY
BERE,024,DIANRA ET DIARRA VILLAGE COMMUNES ET SOUS PREFECTURES,88,26729,16599,62.1,291,16308,378,INDEPENDANT,KONATE BAKARY,1055,6.47,False,4,KONATE BAKARY
BERE,024,DIANRA ET DIARRA VILLAGE COMMUNES ET SOUS PREFECTURES,88,26729,16599,62.1,291,16308,378,INDEPENDANT,KONE AMOURLAYE,4127,25.31,False,4,KONE AMOURLAYE
BERE,024,DIANRA ET DIARRA VILLAGE COMMUNES ET SOUS PREFECTURES,88,26729,16599,62.1,291,16308,378,INDEPENDANT,CISSE ISAAC,886,5.43,False,4,CISSE ISAAC
BERE,024,DIANRA ET DIARRA VILLAGE COMMUNES ET SOUS PREFECTURES,88,26729,16599,62.1,291,16308,378,RHDP,GNANGADJOMON KONE,9862,60.47,True,4,GNANGADJOMON KONE
BERE,025,MANKONO COMMUNE ET SOUS PREFECTURE,73,23860,12104,50.73,144,11960,138,RHDP,FOFANA EPSE MEITE SALIMATA,7756,64.85,True,4,FOFANA EPSE MEITE SALIMATA
BERE,025,MANKONO COMMUNE ET SOUS PREFECTURE,73,23860,12104,50.73,144,11960,138,INDEPENDANT,SOTIGUY COULIBALY,3921,32.78,False,4,SOTIGUY COULIBALY
BERE,025,MANKONO COMMUNE ET SOUS PREFECTURE,73,23860,12104,50.73,144,11960,138,PDCI RDA,FOFANA ADAMA,145,1.21,False,4,FOFANA ADAMA
BERE,026,MARANDALLAH ET SARHALA COMMUNES ET SOUS PREFECTURES,78,21935,11771,53.66,130,11641,195,INDEPENDANT,BAMBA LADJI,5703,48.99,True,4,BAMBA LADJI
BERE,026,MARANDALLAH ET SARHALA COMMUNES ET SOUS PREFECTURES,78,21935,11771,53.66,130,11641,195,INDEPENDANT,WASSI KANATE,423,3.63,False,4,WASSI KANATE
BERE,026,MARANDALLAH ET SARHALA COMMUNES ET SOUS PREFECTURES,78,21935,11771,53.66,130,11641,195,RHDP,DOGOSSATI BAKAYOKO,5320,45.7,False,4,DOGOSSATI BAKAYOKO
BERE,027,KONGASSO ET KOUNAHIRI COMMUNES ET SOUS PREFECTURES,84,24391,10680,43.79,352,10328,224,INDEPENDANT,BAGATE ABDOULE TIECOURA,2190,21.2,False,4,BAGATE ABDOULE TIECOURA
BERE,027,KONGASSO ET KOUNAHIRI COMMUNES ET SOUS PREFECTURES,84,24391,10680,43.79,352,10328,224,INDEPENDANT,BISSA AUGUSTIN,2785,26.97,False,4,BISSA AUGUSTIN
BERE,027,KONGASSO ET KOUNAHIRI COMMUNES ET SOUS PREFECTURES,84,24391,10680,43.79,352,10328,224,INDEPENDANT,GBEGBE BATO OLIVIER,426,4.12,False,4,GBEGBE BATO OLIVIER
BERE,027,KONGASSO ET KOUNAHIRI COMMUNES ET SOUS PREFECTURES,84,24391,10680,43.79,352,10328,224,RHDP,BAMBA CHEICK LANCINA,4606,44.6,True,4,BAMBA CHEICK LANCINA
BERE,027,KONGASSO ET KOUNAHIRI COMMUNES ET SOUS PREFECTURES,84,24391,10680,43.79,352,10328,224,PDCI RDA,DELLOH ERIC,97,0.94,False,4,DELLOH ERIC
BOUNKANI,028,BOUKO ET BOUNA COMMUNES ET SOUS PREFECTURES,89,26581,14195,53.4,169,14026,283,CODE,CONGRES DEMOCRATIQUE,1820,12.98,False,4,CONGRES DEMOCRATIQUE
BOUNKANI,028,BOUKO ET BOUNA COMMUNES ET SOUS PREFECTURES,89,26581,14195,53.4,169,14026,283,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,11923,85.01,True,4,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,INDEPENDANT,SIB SIE JEAN,2550,35.19,True,5,SIB SIE JEAN
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,RHDP,KAMBOU SIE,2178,30.05,False,5,KAMBOU SIE
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,INDEPENDANT,SOM SIE JEAN BAPTISTE,1621,22.37,False,5,SOM SIE JEAN BAPTISTE
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,INDEPENDANT,KAMBIRE SIE BOMITE JULIEN,96,1.32,False,5,KAMBIRE SIE BOMITE JULIEN
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,INDEPENDANT,KAMBOU BALIRE JEROME,423,5.84,False,5,KAMBOU BALIRE JEROME
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,FPI,KAMBOU OLLO PAUL,112,1.55,False,5,KAMBOU OLLO PAUL
BOUNKANI,029,ONDEFIDOUO ET YOUNDOUO COMMUNES ET SOUS PREFECTURES,43,11091,7346,66.23,99,7247,209,PDCI RDA,HIEN PIRIHINTE,58,0.8,False,5,HIEN PIRIHINTE
BOUNKANI,030,DANOA DOROPO KALAMON ET NIAMOUE COMMUNES ET SOUS PREFECTURES,67,19827,10300,51.95,163,10137,328,INDEPENDANT,KOUASSI KOUADIO JOEL,158,1.56,False,5,KOUASSI KOUADIO JOEL
BOUNKANI,030,DANOA DOROPO KALAMON ET NIAMOUE COMMUNES ET SOUS PREFECTURES,67,19827,10300,51.95,163,10137,328,INDEPENDANT,KAMBIRE CHARLES,3426,33.8,False,5,KAMBIRE CHARLES
BOUNKANI,030,DANOA DOROPO KALAMON ET NIAMOUE COMMUNES ET SOUS PREFECTURES,67,19827,10300,51.95,163,10137,328,RHDP,NOUFE SANSAN KOULANFIRTE,6072,59.9,True,5,NOUFE SANSAN KOULANFIRTE
BOUNKANI,030,DANOA DOROPO KALAMON ET NIAMOUE COMMUNES ET SOUS PREFECTURES,67,19827,10300,51.95,163,10137,328,INDEPENDANT,OUATTARA KOFFI,153,1.51,False,5,OUATTARA KOFFI
BOUNKANI,031,BOGOFA KAKPIN KOUTOUBA NASSIAN ET SOMINASSE COMMUNES ET SOUS PREFECTURES,76,21508,14236,66.19,266,13970,178,INDEPENDANT,KAMBOU HOLO,439,3.14,False,5,KAMBOU HOLO
BOUNKANI,031,BOGOFA KAKPIN KOUTOUBA NASSIAN ET SOMINASSE COMMUNES ET SOUS PREFECTURES,76,21508,14236,66.19,266,13970,178,RHDP,OUATTARA AMARA,6583,47.12,True,5,OUATTARA AMARA
BOUNKANI,031,BOGOFA KAKPIN KOUTOUBA NASSIAN ET SOMINASSE COMMUNES ET SOUS PREFECTURES,76,21508,14236,66.19,266,13970,178,INDEPENDANT,KRA EUGENE KOUASSI,1315,9.41,False,5,KRA EUGENE KOUASSI
BOUNKANI,031,BOGOFA KAKPIN KOUTOUBA NASSIAN ET SOMINASSE COMMUNES ET SOUS PREFECTURES,76,21508,14236,66.19,266,13970,178,GP PAIX,DABILA KOUADIO JEAN MARIE,93,0.67,False,5,DABILA KOUADIO JEAN MARIE
BOUNKANI,031,BOGOFA KAKPIN KOUTOUBA NASSIAN ET SOMINASSE COMMUNES ET SOUS PREFECTURES,76,21508,14236,66.19,266,13970,178,PDCI RDA,KOUADIO DEGLEGUI EDMOND,5362,38.38,False,5,KOUADIO DEGLEGUI EDMOND
BOUNKANI,032,GOGO TEHINI ET TOUGBO COMMUNES ET SOUS PREFECTURES,45,10547,5885,55.8,87,5798,160,INDEPENDANT,SIB SANSAN DIEUDONNE,2392,41.26,False,5,SIB SANSAN DIEUDONNE
BOUNKANI,032,GOGO TEHINI ET TOUGBO COMMUNES ET SOUS PREFECTURES,45,10547,5885,55.8,87,5798,160,INDEPENDANT,PALE OLLO DESIRE,491,8.47,False,5,PALE OLLO DESIRE
BOUNKANI,032,GOGO TEHINI ET TOUGBO COMMUNES ET SOUS PREFECTURES,45,10547,5885,55.8,87,5798,160,RHDP,OUATTARA OUMAR,2694,46.46,True,5,OUATTARA OUMAR
BOUNKANI,032,GOGO TEHINI ET TOUGBO COMMUNES ET SOUS PREFECTURES,45,10547,5885,55.8,87,5798,160,INDEPENDANT,PALE SANSAN,61,1.05,False,5,PALE SANSAN
BOUNKANI,033,BLOLEQUIN DIBOKE DOKE TINHOU ET ZEAGLO COMMUNES ET SOUS PREFECTURES,115,34438,11735,34.08,558,11177,135,RHDP,UNE COTE DIVOIRE PROSPERE ET SOLIDAIRE,5882,52.63,True,5,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
BOUNKANI,033,BLOLEQUIN DIBOKE DOKE TINHOU ET ZEAGLO COMMUNES ET SOUS PREFECTURES,115,34438,11735,34.08,558,11177,135,INDEPENDANT,CANDIDATURE POUR LA DIGNITE ET LE TRIOMPHE DU PEUPLE,344,3.08,False,5,CANDIDATURE POUR LA DIGNITE ET LE TRIOMPHE DU PEUPLE
BOUNKANI,033,BLOLEQUIN DIBOKE DOKE TINHOU ET ZEAGLO COMMUNES ET SOUS PREFECTURES,115,34438,11735,34.08,558,11177,135,PDCI RDA,TOUS ENSEMBLE POUR LA COTE DIVOIRE,4816,43.09,False,5,TOUS ENSEMBLE POUR LA COTE D IVOIRE
BOUNKANI,034,BEDY GOAZON KAADE ET NIZAHON COMMUNES ET SOUS PREFECTURES GUIGLO SOUS PREFECTURE,58,16418,6438,39.21,189,6249,70,INDEPENDANT,KEI GBOHOU MELAINE,62,0.99,False,5,KEI GBOHOU MELAINE
BOUNKANI,034,BEDY GOAZON KAADE ET NIZAHON COMMUNES ET SOUS PREFECTURES GUIGLO SOUS PREFECTURE,58,16418,6438,39.21,189,6249,70,RHDP,TIO LOUIS SERGE,3951,63.23,True,5,TIO LOUIS SERGE
BOUNKANI,034,BEDY GOAZON KAADE ET NIZAHON COMMUNES ET SOUS PREFECTURES GUIGLO SOUS PREFECTURE,58,16418,6438,39.21,189,6249,70,PDCI RDA,SARR BOHE MARIUS MELAINE DEGBAHOUA,2166,34.66,False,5,SARR BOHE MARIUS MELAINE DEGBAHOUA
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,INDEPENDANT,BAMBA DAOUDA,727,10.3,False,5,BAMBA DAOUDA
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,RHDP,SERODE GUI HERVE MARC GATIEN,4099,58.06,True,5,SERODE GUI HERVE MARC GATIEN
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,INDEPENDANT,BAMBA LANCINE,175,2.48,False,5,BAMBA LANCINE
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,INDEPENDANT,TIEON HERMANN ULRICH,84,1.19,False,5,TIEON HERMANN ULRICH
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,INDEPENDANT,KEMONSIEHI JEAN BEDEL,567,8.03,False,5,KEMONSIEHI JEAN BEDEL
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,INDEPENDANT,TAHI HOULOUNEGNION ALEXIS,191,2.71,False,5,TAHI HOULOUNEGNION ALEXIS
BOUNKANI,035,GUIGLO COMMUNE,95,35868,7312,20.39,252,7060,67,INDEPENDANT,SIHE JESUS,1150,16.29,False,5,SIHE JESUS
CAVALLY,036,TAI ET ZAGNE COMMUNES ET SOUS PREFECTURES,67,23648,7238,30.61,250,6988,63,INDEPENDANT,TIEDE ROBINSON POANHOULOU,71,1.02,False,6,TIEDE ROBINSON POANHOULOU
CAVALLY,036,TAI ET ZAGNE COMMUNES ET SOUS PREFECTURES,67,23648,7238,30.61,250,6988,63,INDEPENDANT,COULIBALY KAYAFEHE LACINA,334,4.78,False,6,COULIBALY KAYAFEHE LACINA
CAVALLY,036,TAI ET ZAGNE COMMUNES ET SOUS PREFECTURES,67,23648,7238,30.61,250,6988,63,RHDP,BAYALLA KOUYE MAYA HIPPOLYTE,4793,68.59,True,6,BAYALLA KOUYE MAYA HIPPOLYTE
CAVALLY,036,TAI ET ZAGNE COMMUNES ET SOUS PREFECTURES,67,23648,7238,30.61,250,6988,63,CODE,VIMPLOU DJEHI GUEHE,55,0.79,False,6,VIMPLOU DJEHI GUEHE
CAVALLY,036,TAI ET ZAGNE COMMUNES ET SOUS PREFECTURES,67,23648,7238,30.61,250,6988,63,INDEPENDANT,GUIRE TCHERPKAHON EDGARD,87,1.24,False,6,GUIRE TCHERPKAHON EDGARD
CAVALLY,036,TAI ET ZAGNE COMMUNES ET SOUS PREFECTURES,67,23648,7238,30.61,250,6988,63,PDCI RDA,GNONKONTE GNESSOA DESIRE,1585,22.68,False,6,GNONKONTE GNESSOA DESIRE
CAVALLY,037,BAKOUBLI MEO NEZOBLY PEHE TIOBLY ET TOULEPLEU COMMUNES ET SOUS PREFECTURES,84,22722,11201,49.3,581,10620,115,RHDP,OULOTO ANNE DESIREE,6465,60.88,True,6,OULOTO ANNE DESIREE
CAVALLY,037,BAKOUBLI MEO NEZOBLY PEHE TIOBLY ET TOULEPLEU COMMUNES ET SOUS PREFECTURES,84,22722,11201,49.3,581,10620,115,ADCI,DESSAON DOUANGNININ FABRICE,297,2.8,False,6,DESSAON DOUANGNININ FABRICE
CAVALLY,037,BAKOUBLI MEO NEZOBLY PEHE TIOBLY ET TOULEPLEU COMMUNES ET SOUS PREFECTURES,84,22722,11201,49.3,581,10620,115,INDEPENDANT,BROU KOUAME PACOME,124,1.17,False,6,BROU KOUAME PACOME
CAVALLY,037,BAKOUBLI MEO NEZOBLY PEHE TIOBLY ET TOULEPLEU COMMUNES ET SOUS PREFECTURES,84,22722,11201,49.3,581,10620,115,PDCI RDA,ZION KAH DENIS,3619,34.08,False,6,ZION KAH DENIS
CAVALLY,038,ABOBO COMMUNE,1058,438021,107134,24.46,2055,105079,1214,INDEPENDANT,ABOBO RENAISSANCE,916,0.87,False,6,ABOBO RENAISSANCE
CAVALLY,038,ABOBO COMMUNE,1058,438021,107134,24.46,2055,105079,1214,AIDE,AGIR AUJOURDHUI POUR BATIR DEMAIN,1374,1.31,False,6,AGIR AUJOURDHUI POUR BATIR DEMAIN
CAVALLY,038,ABOBO COMMUNE,1058,438021,107134,24.46,2055,105079,1214,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,92947,88.45,True,6,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
CAVALLY,038,ABOBO COMMUNE,1058,438021,107134,24.46,2055,105079,1214,PIA PRI CODE,OSONS LE CHANGEMENT,622,0.59,False,6,OSONS LE CHANGEMENT
CAVALLY,038,ABOBO COMMUNE,1058,438021,107134,24.46,2055,105079,1214,INDEPENDANT,ENSEMBLE POUR UNE NOUVELLE VISION,647,0.62,False,6,ENSEMBLE POUR UNE NOUVELLE VISION
CAVALLY,038,ABOBO COMMUNE,1058,438021,107134,24.46,2055,105079,1214,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,7359,7.0,False,6,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,039,ADJAME COMMUNE,284,118995,14608,12.28,419,14189,148,INDEPENDANT,ADJAME DJIGUI,653,4.6,False,6,ADJAME DJIGUI
DISTRICT AUTONOME D ABIDJAN,039,ADJAME COMMUNE,284,118995,14608,12.28,419,14189,148,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,11152,78.6,True,6,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME D ABIDJAN,039,ADJAME COMMUNE,284,118995,14608,12.28,419,14189,148,INDEPENDANT,ADJAME LE BARA,444,3.13,False,6,ADJAME LE BARA
DISTRICT AUTONOME D ABIDJAN,039,ADJAME COMMUNE,284,118995,14608,12.28,419,14189,148,INDEPENDANT,ALTERNATIVE NOUVELLE GENERATION,152,1.07,False,6,ALTERNATIVE NOUVELLE GENERATION
DISTRICT AUTONOME D ABIDJAN,039,ADJAME COMMUNE,284,118995,14608,12.28,419,14189,148,INDEPENDANT,TOUS UNIS POUR UN ADJAME MEILLEUR,282,1.99,False,6,TOUS UNIS POUR UN ADJAME MEILLEUR
DISTRICT AUTONOME D ABIDJAN,039,ADJAME COMMUNE,284,118995,14608,12.28,419,14189,148,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,1358,9.57,False,6,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,040,ATTECOUBE COMMUNE,250,103500,22760,21.99,382,22378,272,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,18012,80.49,True,6,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME D ABIDJAN,040,ATTECOUBE COMMUNE,250,103500,22760,21.99,382,22378,272,INDEPENDANT,UNIR POUR LE CHANGEMENT,1054,4.71,False,6,UNIR POUR LE CHANGEMENT
DISTRICT AUTONOME D ABIDJAN,040,ATTECOUBE COMMUNE,250,103500,22760,21.99,382,22378,272,INDEPENDANT,LE COEUR POUR ATTECOUBE,187,0.84,False,6,LE COEUR POUR ATTECOUBE
DISTRICT AUTONOME D ABIDJAN,040,ATTECOUBE COMMUNE,250,103500,22760,21.99,382,22378,272,UNCI,SOLIDAIRE POUR TOUS,249,1.11,False,6,SOLIDAIRE POUR TOUS
DISTRICT AUTONOME D ABIDJAN,040,ATTECOUBE COMMUNE,250,103500,22760,21.99,382,22378,272,INDEPENDANT,DEVELOPPEMENT ET PROGRES POUR ATTECOUBE,1395,6.23,False,6,DEVELOPPEMENT ET PROGRES POUR ATTECOUBE
DISTRICT AUTONOME D ABIDJAN,040,ATTECOUBE COMMUNE,250,103500,22760,21.99,382,22378,272,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,1209,5.4,False,6,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,9269,33.37,False,7,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,COCODY SMART,34,0.12,False,7,COCODY SMART
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,ALLIANCE NOUVELLE POUR COCODY,133,0.48,False,7,ALLIANCE NOUVELLE POUR COCODY
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,NOUVELLE VISION POUR COCODY,90,0.32,False,7,NOUVELLE VISION POUR COCODY
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,LES ELUS AU SERVICE DU PEUPLE,667,2.4,False,7,LES ELUS AU SERVICE DU PEUPLE
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,NOUVEL ESPOIR DE COCODY,184,0.66,False,7,NOUVEL ESPOIR DE COCODY
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,AIDE,ENSEMBLE POUR LE DEVELOPPEMENT,110,0.4,False,7,ENSEMBLE POUR LE DEVELOPPEMENT
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,ADCI,AUJOURDHUI DEMAIN LA COTE DIVOIRE ADCI,1682,6.06,False,7,AUJOURDHUI DEMAIN LA COTE DIVOIRE ADCI
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,UNE IDEE POUR COCODY,105,0.38,False,7,UNE IDEE POUR COCODY
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,PRO COTE DIVOIRE POUR UN PARLEMENT DEFENSEUR DES POPULATIONS,46,0.17,False,7,PRO COTE DIVOIRE POUR UN PARLEMENT DEFENSEUR DES POPULATIONS
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,LA SOUVERAINTE AU SERVICE DU DEVELOPPEMENT DU CAPITAL HUMAIN,165,0.59,False,7,LA SOUVERAINTE AU SERVICE DU DEVELOPPEMENT DU CAPITAL HUMAIN
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,NOUVELLE VOIX,280,1.01,False,7,NOUVELLE VOIX
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,POUR LE PEUPLE,32,0.12,False,7,POUR LE PEUPLE
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,PDCI RDA,TOUS ENSEMBLE POUR LE COTE DIVOIRE,14740,53.06,True,7,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,23968,74.35,True,7,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,INDEPENDANT,GENERATIONS AVENIR,1085,3.37,False,7,GENERATIONS AVENIR
DISTRICT AUTONOME D ABIDJAN,041,COCODY COMMUNE,667,279785,28279,10.11,501,27778,241,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,6856,21.27,False,7,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,043,MARCORY COMMUNE,268,112183,26325,23.47,873,25452,197,INDEPENDANT,POUR UN MARCORY NOUVEAU,279,1.1,False,7,POUR UN MARCORY NOUVEAU
DISTRICT AUTONOME D ABIDJAN,043,MARCORY COMMUNE,268,112183,26325,23.47,873,25452,197,INDEPENDANT,AMAGOU ZAHUI 2025,493,1.94,False,7,AMAGOU ZAHUI 2025
DISTRICT AUTONOME D ABIDJAN,043,MARCORY COMMUNE,268,112183,26325,23.47,873,25452,197,INDEPENDANT,PROGRES RIGUEUR EXCELLENCE,58,0.23,False,7,PROGRES RIGUEUR EXCELLENCE
DISTRICT AUTONOME D ABIDJAN,043,MARCORY COMMUNE,268,112183,26325,23.47,873,25452,197,ADCI,ADCI AUJOURDHUI ET DEMAIN LA COTE DIVOIRE,296,1.16,False,7,ADCI AUJOURDHUI ET DEMAIN LA COTE DIVOIRE
DISTRICT AUTONOME D ABIDJAN,043,MARCORY COMMUNE,268,112183,26325,23.47,873,25452,197,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDERE,13996,54.99,True,7,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME D ABIDJAN,043,MARCORY COMMUNE,268,112183,26325,23.47,873,25452,197,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,10133,39.81,False,7,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,044,PLATEAU COMMUNE,228,97933,22944,23.43,998,21946,181,RHDP,OUATTARA DRAMANE,8864,40.39,False,7,OUATTARA DRAMANE
DISTRICT AUTONOME D ABIDJAN,044,PLATEAU COMMUNE,228,97933,22944,23.43,998,21946,181,INDEPENDANT,FOFANA SINDOU,152,0.69,False,7,FOFANA SINDOU
DISTRICT AUTONOME D ABIDJAN,044,PLATEAU COMMUNE,228,97933,22944,23.43,998,21946,181,PDCI RDA,EHOUO JACQUES GABRIEL,12749,58.09,True,7,EHOUO JACQUES GABRIEL
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,INDEPENDANT,LA FORCE DU PEUPLE,99,0.41,False,7,LA FORCE DU PEUPLE
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,ADCI,AUJOURDHUI ET DEMAIN LA COTE DIVOIRE,298,1.24,False,7,ADCI AUJOURDHUI ET DEMAIN LA COTE DIVOIRE
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,RHDP,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE,8197,34.2,False,7,UNE COTE DIVOIRE EN PAIX PROSPERE ET SOLIDAIRE
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,INDEPENDANT,VAINCRE LA PRECARITE,269,1.12,False,7,VAINCRE LA PRECARITE
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,INDEPENDANT,ESPOIR PORT BOUET,116,0.48,False,7,ESPOIR PORT BOUET
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,INDEPENDANT,ENSSEMBLE ON TOURNE LA PAGE,206,0.86,False,7,ENSSEMBLE ON TOURNE LA PAGE
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,INDEPENDANT,ALLIANCE NOUVELLE GENERATION DES ELUS POLITIQUES DE COTE DIVOIRE,32,0.13,False,7,ALLIANCE NOUVELLE GENERATION DES ELUS POLITIQUES DE COTE DIVOIRE
DISTRICT AUTONOME D ABIDJAN,045,PORT BOUET COMMUNE,352,145545,24959,17.15,994,23965,272,PDCI RDA,TOUS ENSEMBLE POUR LA COTE D IVOIRE,14476,60.4,True,7,TOUS ENSEMBLE POUR LA COTE D IVOIRE
DISTRICT AUTONOME D ABIDJAN,046,TREICHVILLE COMMUNE,151,63505,10658,16.78,106,10552,64,INDEPENDANT,BLEHINE PODE THIERRY JOEL,116,1.1,False,8,BLEHINE PODE THIERRY JOEL
